trial_number,auroc,seed,head_type,mol_encoder,prot_encoder,warhead_transfer,fragment_mode,e3_onehot,rdkit_desc,admet_features,normalize,ternary_attention,attn_dropout,attn_lr,mlp_batch_size,mlp_dropout,mlp_hidden,mlp_layers,mlp_lr,rf_max_depth,rf_min_samples_leaf,rf_n_estimators,xgb_eta,xgb_max_depth,xgb_n_rounds,xgb_subsample
175,0.5,0,attention,maccs_167,prostt5,True,linker_only,True,True,True,False,False,0.16048089212824268,0.007938215399767962,,,,,,,,,,,,
177,0.5,0,mlp,rdkit_200,esm2_150M,True,linker_only,True,True,True,False,True,,,128.0,0.007020316061611853,256.0,1.0,0.0009093322083370704,,,,,,,
181,0.5,0,mlp,rdkit_200,prostt5,False,none,True,False,True,False,True,,,64.0,0.2687657256721725,64.0,1.0,0.0010888826872557775,,,,,,,
190,0.5,0,attention,maccs_167,esm2_3B,True,all_fragments,True,True,True,False,False,0.11474867358335672,0.0013690993210939738,,,,,,,,,,,,
196,0.5,0,mlp,morgan_2048_r2,none,False,warhead_only,True,True,True,False,True,,,64.0,0.11761237409399689,64.0,3.0,0.0008469053662501294,,,,,,,
210,0.5,0,attention,chemberta,prostt5,True,warhead_only,True,True,True,False,False,0.08377032461422063,0.0038238849265780192,,,,,,,,,,,,
212,0.5,0,attention,rdkit_200,esm2_150M,True,warhead_only,False,True,False,False,False,0.31607048459395476,0.00016727039205357885,,,,,,,,,,,,
227,0.5,0,attention,molformer,esm2_650M,True,all_fragments,True,True,True,False,False,0.41696021427800395,0.00024209511992436762,,,,,,,,,,,,
261,0.5,0,mlp,molformer,prot_t5_xl,False,all_fragments,True,False,False,False,True,,,64.0,0.47398676267927337,64.0,1.0,0.0009486769118963163,,,,,,,
264,0.5,0,attention,molformer,esm2_150M,True,linker_only,False,True,False,False,True,0.0787531444056137,0.00031017616546234446,,,,,,,,,,,,
278,0.5,0,mlp,morgan_2048_r2,ankh_large,True,all_fragments,False,True,False,False,True,,,64.0,0.3599096373778605,128.0,1.0,0.0013613744217125512,,,,,,,
286,0.5,0,mlp,rdkit_200,prot_t5_xl,False,warhead_only,False,False,True,False,True,,,32.0,0.17620947941497922,256.0,1.0,0.00028929259181705133,,,,,,,
287,0.5,0,mlp,chemberta,none,True,none,True,True,True,False,True,,,128.0,0.355838821500096,256.0,3.0,0.00027693408342390385,,,,,,,
297,0.5,0,mlp,chemberta,esm2_8M,False,none,True,True,True,False,True,,,64.0,0.35992736440102163,64.0,3.0,0.000277437778610802,,,,,,,
320,0.5,0,mlp,maccs_167,esm2_3B,False,warhead_only,True,True,True,False,True,,,64.0,0.46718644053142283,64.0,1.0,0.0035239552971311583,,,,,,,
321,0.5,0,mlp,chemberta,esm2_8M,False,none,True,True,False,False,True,,,64.0,0.38158701871340434,256.0,3.0,0.001242027330782649,,,,,,,
322,0.5,0,attention,chemberta,esm2_650M,False,none,False,True,False,False,False,0.30382800215499445,0.0026854335629201385,,,,,,,,,,,,
333,0.5,0,attention,molformer,ankh_large,False,linker_only,True,False,False,False,True,0.08281246517136881,0.0024690225810749564,,,,,,,,,,,,
341,0.5,0,mlp,molformer,esm2_35M,False,linker_only,False,False,True,False,True,,,64.0,0.4433040906430028,64.0,2.0,0.0011461345888236015,,,,,,,
344,0.5,0,mlp,chemberta,esm2_650M,True,warhead_only,True,True,True,False,True,,,64.0,0.4029136738166877,256.0,2.0,0.0001622735499793014,,,,,,,
348,0.5,0,attention,molformer,esm2_650M,False,none,False,False,False,True,False,0.2971416318945694,0.0004490878648911025,,,,,,,,,,,,
349,0.5,0,attention,molformer,esm2_35M,False,none,True,False,True,False,False,0.4244111334162876,0.001265393738919118,,,,,,,,,,,,
356,0.5,0,attention,chemberta,ankh_large,True,all_fragments,True,True,True,False,False,0.10922400553451889,0.001308405652440434,,,,,,,,,,,,
359,0.5,0,mlp,rdkit_200,esm2_8M,False,warhead_only,True,True,True,False,False,,,64.0,0.3379028553930236,64.0,1.0,0.008283432845270416,,,,,,,
360,0.5,0,mlp,rdkit_200,esm2_3B,True,all_fragments,False,False,False,False,False,,,64.0,0.22550208859152127,256.0,2.0,0.00046676990483122385,,,,,,,
374,0.5,0,mlp,molformer,esm2_650M,True,warhead_only,False,False,False,False,False,,,64.0,0.08991230340448164,128.0,2.0,0.00044908495503253633,,,,,,,
381,0.5,0,mlp,molformer,none,False,linker_only,True,True,True,False,False,,,128.0,0.14873119448797067,64.0,1.0,0.0024021410789218252,,,,,,,
389,0.5,0,attention,morgan_2048_r2,esm2_150M,True,warhead_only,False,True,False,False,False,0.1382289563840653,0.0005870414238280584,,,,,,,,,,,,
402,0.5,0,attention,molformer,none,False,none,False,False,False,False,True,0.22145837144732378,0.0004273241300009999,,,,,,,,,,,,
413,0.5,0,attention,morgan_1024_r2,esm2_650M,True,warhead_only,True,True,False,False,False,0.1418600976435142,0.0001165931531413375,,,,,,,,,,,,
423,0.5,0,attention,rdkit_200,prostt5,True,linker_only,True,False,True,False,True,0.0940717861822753,0.00010077905659316026,,,,,,,,,,,,
426,0.5,0,attention,rdkit_200,none,True,linker_only,True,True,False,False,True,0.2511634887811706,0.0001226461074624649,,,,,,,,,,,,
428,0.5,0,attention,maccs_167,esm2_3B,False,none,False,True,False,False,False,0.38748639885614655,0.003642997569423193,,,,,,,,,,,,
435,0.5,0,mlp,maccs_167,none,False,none,True,True,False,False,True,,,64.0,0.01282997934105723,128.0,3.0,0.00021461694539573497,,,,,,,
442,0.5,0,mlp,morgan_2048_r2,prostt5,True,linker_only,False,True,True,False,True,,,32.0,0.3612707183645586,64.0,3.0,0.0036139467851199923,,,,,,,
444,0.5,0,attention,molformer,prostt5,False,none,False,True,False,False,False,0.4224455407336276,0.00015200766197639583,,,,,,,,,,,,
447,0.5,0,mlp,molformer,esm2_150M,False,none,False,False,False,True,False,,,64.0,0.10600989215247081,256.0,1.0,0.0005336794341892357,,,,,,,
457,0.5,0,attention,rdkit_200,esm2_35M,True,warhead_only,False,True,True,False,True,0.22920662667992048,0.003634036341296588,,,,,,,,,,,,
465,0.5,0,attention,rdkit_200,ankh_large,True,warhead_only,False,True,True,False,True,0.1320453398669354,0.0033821163635414254,,,,,,,,,,,,
466,0.5,0,attention,rdkit_200,esm2_35M,True,linker_only,True,False,False,False,True,0.12174064503531407,0.0003056978410546038,,,,,,,,,,,,
467,0.5,0,attention,molformer,none,True,none,False,True,True,False,False,0.22376078070096544,0.0005714030663904036,,,,,,,,,,,,
470,0.5,0,mlp,rdkit_200,none,False,linker_only,True,False,True,False,False,,,128.0,0.4793767051397932,256.0,3.0,0.001157551496381369,,,,,,,
485,0.5,0,mlp,morgan_2048_r2,esm2_3B,False,all_fragments,True,True,True,False,True,,,128.0,0.181225769727285,128.0,1.0,0.00037745573349404633,,,,,,,
492,0.5,0,attention,morgan_2048_r2,esm2_650M,True,none,True,True,True,False,False,0.07982766931637159,0.0013337154523133513,,,,,,,,,,,,
515,0.5,0,mlp,chemberta,prot_t5_xl,False,warhead_only,False,True,True,False,True,,,64.0,0.40884888759340676,128.0,1.0,0.001175357326140831,,,,,,,
528,0.5,0,mlp,rdkit_200,ankh_large,True,all_fragments,True,False,True,False,True,,,128.0,0.4722236263762776,128.0,2.0,0.0006954209661558055,,,,,,,
530,0.5,0,mlp,maccs_167,esm2_8M,False,linker_only,False,True,False,False,False,,,64.0,0.2832831457036005,128.0,2.0,0.0026913010016346084,,,,,,,
535,0.5,0,attention,molformer,prot_t5_xl,True,linker_only,False,False,True,False,True,0.3832742173088893,0.002895866572106364,,,,,,,,,,,,
537,0.5,0,mlp,chemberta,esm2_3B,False,warhead_only,True,True,False,False,True,,,32.0,0.43073941305999053,64.0,1.0,0.00799678077708254,,,,,,,
538,0.5,0,mlp,morgan_1024_r2,prostt5,True,all_fragments,False,True,True,False,False,,,64.0,0.3817256577461851,64.0,1.0,0.0006779074852227065,,,,,,,
544,0.5,0,mlp,rdkit_200,esm2_650M,True,warhead_only,True,True,True,False,False,,,32.0,0.34689786994761646,128.0,2.0,0.002089006414925289,,,,,,,
555,0.5,0,mlp,morgan_1024_r2,prostt5,True,linker_only,True,True,True,False,False,,,64.0,0.45033176348607834,64.0,3.0,0.00014976960406679323,,,,,,,
556,0.5,0,mlp,molformer,ankh_large,False,none,False,False,False,False,True,,,32.0,0.4621187604450331,128.0,1.0,0.009637684418449081,,,,,,,
559,0.5,0,mlp,maccs_167,prostt5,True,all_fragments,True,True,True,False,True,,,128.0,0.028893359688784648,128.0,2.0,0.00030145038909803627,,,,,,,
565,0.5,0,mlp,morgan_1024_r2,esm2_650M,False,warhead_only,False,True,False,False,True,,,32.0,0.29426407486661843,256.0,1.0,0.00036251062243737174,,,,,,,
574,0.5,0,attention,rdkit_200,esm2_650M,True,warhead_only,True,False,True,False,False,0.304945715632603,0.0015390083764782237,,,,,,,,,,,,
582,0.5,0,attention,chemberta,ankh_large,False,linker_only,True,True,False,False,False,0.36661765036293037,0.004040473067387736,,,,,,,,,,,,
584,0.5,0,mlp,chemberta,esm2_3B,True,warhead_only,False,True,True,False,False,,,64.0,0.136202701777912,256.0,2.0,0.004025398750327556,,,,,,,
595,0.5,0,mlp,rdkit_200,esm2_3B,True,linker_only,True,True,False,False,False,,,128.0,0.11634469167162448,64.0,1.0,0.0002535327837890876,,,,,,,
656,0.5,0,mlp,morgan_1024_r2,none,False,linker_only,True,True,True,False,True,,,32.0,0.21370534153304743,128.0,3.0,0.005414786563208815,,,,,,,
659,0.5,0,mlp,molformer,esm2_150M,True,all_fragments,True,True,False,False,True,,,32.0,0.17632657560501291,128.0,2.0,0.007990924313285857,,,,,,,
665,0.5,0,mlp,rdkit_200,ankh_large,False,warhead_only,True,False,True,False,False,,,128.0,0.006308439605680338,128.0,1.0,0.000383571272961916,,,,,,,
669,0.5,0,mlp,maccs_167,esm2_3B,False,none,False,True,True,False,True,,,32.0,0.471002190198425,128.0,2.0,0.003634012578120443,,,,,,,
674,0.5,0,attention,rdkit_200,esm2_3B,False,linker_only,False,False,False,False,False,0.47976838992167586,0.00016131677580325624,,,,,,,,,,,,
677,0.5,0,mlp,morgan_2048_r2,none,False,warhead_only,False,True,True,False,True,,,64.0,0.4839210639877695,128.0,2.0,0.0009007483996387168,,,,,,,
685,0.5,0,attention,rdkit_200,prot_t5_xl,True,linker_only,False,False,False,False,True,0.4364410835476058,0.0009361955190019746,,,,,,,,,,,,
688,0.5,0,attention,rdkit_200,esm2_8M,False,linker_only,True,True,False,False,True,0.1398605264599449,0.0012111253923670897,,,,,,,,,,,,
693,0.5,0,attention,molformer,esm2_150M,False,all_fragments,False,True,True,False,False,0.20000484516071726,0.003918539019011202,,,,,,,,,,,,
702,0.5,0,attention,molformer,prot_t5_xl,False,all_fragments,True,False,True,False,True,0.2458002931940847,0.0024658110078094576,,,,,,,,,,,,
706,0.5,0,mlp,rdkit_200,esm2_650M,True,all_fragments,True,False,False,False,False,,,128.0,0.24376260641207614,128.0,1.0,0.0017547994820323234,,,,,,,
715,0.5,0,attention,molformer,esm2_150M,True,none,False,False,False,True,True,0.4358117811038471,0.008980544093546481,,,,,,,,,,,,
719,0.5,0,mlp,molformer,esm2_8M,False,all_fragments,True,False,True,False,False,,,128.0,0.41560349632480154,64.0,2.0,0.00018270447833311054,,,,,,,
724,0.5,0,attention,rdkit_200,esm2_650M,False,linker_only,True,True,True,False,True,0.3435387514133,0.0050553268012875656,,,,,,,,,,,,
729,0.5,0,attention,rdkit_200,esm2_3B,False,linker_only,True,False,True,False,False,0.384513099352414,0.0007575175387771309,,,,,,,,,,,,
737,0.5,0,attention,maccs_167,prot_t5_xl,True,none,True,True,False,False,False,0.043682798487849894,0.001394841322252552,,,,,,,,,,,,
744,0.5,0,attention,molformer,esm2_150M,False,none,False,False,False,True,False,0.4123715672879378,0.0001410200991921778,,,,,,,,,,,,
748,0.5,0,attention,rdkit_200,none,False,linker_only,True,True,True,False,False,0.08661386351159239,0.00036992248532942136,,,,,,,,,,,,
13,0.4980356714116599,0,attention,maccs_167,none,True,warhead_only,False,False,True,True,True,0.03053926853339367,0.00013179186279248934,,,,,,,,,,,,
598,0.4973092491410011,0,attention,molformer,ankh_large,True,none,False,True,True,True,True,0.14668857963776738,0.0005162380754746027,,,,,,,,,,,,
105,0.49685174562835027,0,mlp,maccs_167,none,True,warhead_only,True,False,True,False,False,,,64.0,0.2714931186541941,256.0,3.0,0.00010750104773476289,,,,,,,
698,0.49542777240829655,0,rf,morgan_1024_r2,esm2_3B,True,none,True,False,False,False,False,,,,,,,,6,10.0,500.0,,,,
557,0.4937927656681044,0,attention,maccs_167,esm2_3B,True,warhead_only,False,False,True,False,True,0.23481234091727116,0.000651087135847786,,,,,,,,,,,,
88,0.49072631388539545,0,rf,molformer,ankh_large,True,warhead_only,False,False,False,False,True,,,,,,,,none,2.0,200.0,,,,
258,0.48695931061676495,0,attention,maccs_167,prostt5,False,warhead_only,True,False,True,False,True,0.3223374598825716,0.0004515943523920688,,,,,,,,,,,,
707,0.47848814552229796,0,xgboost,molformer,ankh_large,False,none,False,False,True,False,False,,,,,,,,,,,0.1817076422905086,10.0,300.0,0.5697054187304098
518,0.4746950437530422,0,attention,morgan_2048_r2,prostt5,True,all_fragments,True,False,True,False,False,0.47771067364579856,0.008747705514774218,,,,,,,,,,,,
626,0.46848788638262323,0,mlp,maccs_167,esm2_35M,False,none,False,False,True,False,True,,,32.0,0.1848661158547592,256.0,3.0,0.00809052240724453,,,,,,,
296,0.46710011706524174,0,attention,maccs_167,none,False,warhead_only,True,False,False,False,False,0.1185737775905496,0.002213741099883709,,,,,,,,,,,,
99,0.45844801590872675,0,attention,molformer,prot_t5_xl,True,warhead_only,False,True,False,True,True,0.20085023826009818,0.005210036945232199,,,,,,,,,,,,
635,0.4495767839275599,0,attention,molformer,esm2_650M,False,none,False,False,True,True,True,0.2082758276406737,0.002420168524196342,,,,,,,,,,,,
23,0.43097085694345705,0,rf,molformer,prot_t5_xl,True,none,True,False,True,False,True,,,,,,,,6,7.0,200.0,,,,
840,0.7601294728254945,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
962,0.7573460344024218,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
950,0.7524148996430298,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
783,0.7521800528320427,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
905,0.7515804504694974,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
796,0.750081454378251,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
229,0.7499909193929319,1,rf,chemberta,esm2_650M,False,warhead_only,False,True,False,True,True,,,,,,,,15,10.0,500.0,,,,
914,0.7491323196457838,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
984,0.7481213484228996,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
946,0.7466117047552197,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
867,0.7459671637045688,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
808,0.745408290934111,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
784,0.7440689190517852,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
757,0.7428406183930519,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
844,0.7416893225161622,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
986,0.7409283569523706,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
926,0.7407653405247596,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
890,0.7405001502153559,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
931,0.7402116025302804,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
843,0.7388518269973774,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
930,0.7387607694291916,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
996,0.7387396279887831,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
909,0.7380457518867656,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
644,0.7376035617934296,1,xgboost,maccs_167,esm2_35M,False,warhead_only,False,True,False,True,True,,,,,,,,,,,0.01156030278183712,10.0,200.0,0.5497201286274425
800,0.7374233829931683,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
997,0.7374174003993083,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
802,0.7366095819623019,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
936,0.7352397881668559,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
945,0.733894866321275,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
988,0.733531846086722,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
975,0.7335211944830398,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,6.0,500.0,,,,
851,0.7334616676972118,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
210,0.7333181142896621,1,attention,morgan_2048_r2,esm2_8M,True,warhead_only,False,False,False,False,False,0.024124340143839296,0.0009619493663748798,,,,,,,,,,,,
989,0.73296669866298,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
885,0.7325103456617941,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
823,0.7323107798015299,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
908,0.7319219755927969,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
814,0.731805558986394,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
932,0.7317790917923298,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
846,0.7317634925363821,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
827,0.7317114427738164,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
895,0.7316715894271124,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
816,0.7316262139243719,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
84,0.7315426910449409,1,rf,chemberta,none,False,linker_only,False,True,True,False,False,,,,,,,,15,2.0,200.0,,,,
809,0.7314760171072064,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
893,0.7313655512256572,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
825,0.7312156941180328,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
848,0.731135775547354,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
898,0.7310969151308279,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
961,0.7308720602132267,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
760,0.7304442185697542,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
821,0.7304038027343105,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
884,0.7298344076493213,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
882,0.7297740815977966,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
951,0.7294520933856817,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
967,0.7278827265886716,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
973,0.7278095865740682,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
853,0.7277049650295903,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
833,0.7275929686225235,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
847,0.7270165956222253,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
955,0.7268953371293398,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
912,0.7267280894200632,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
762,0.7266923946634078,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
54,0.7264911612464195,1,rf,chemberta,esm2_650M,False,none,False,False,False,True,True,,,,,,,,none,6.0,500.0,,,,
835,0.7264866985460443,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
21,0.7262939382109397,1,attention,morgan_1024_r2,esm2_3B,True,all_fragments,True,False,False,True,False,0.18818160834354375,0.0012966233293794217,,,,,,,,,,,,
778,0.7256983455643113,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
824,0.7256876798697198,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
487,0.725413592702985,1,rf,rdkit_200,esm2_8M,True,all_fragments,True,False,True,True,True,,,,,,,,15,5.0,200.0,,,,
452,0.7251807312150134,1,xgboost,chemberta,esm2_3B,False,linker_only,False,False,True,True,False,,,,,,,,,,,0.11767495695465047,5.0,200.0,0.8570509338248906
956,0.7251594318327739,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
818,0.7248800046166489,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
894,0.7245858468434399,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
756,0.7245548561546247,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
944,0.7242768547849662,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
790,0.7242343831426695,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
879,0.7240673744448559,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
792,0.7238750405053033,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
774,0.7235532715901908,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
953,0.7234724230982779,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
820,0.7233202059036082,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
858,0.7230930157149463,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
863,0.722638258127829,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
886,0.7226284938400274,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
322,0.722565336252718,1,mlp,maccs_167,esm2_3B,False,none,False,True,False,True,True,,,64.0,0.3010005616725357,256.0,1.0,0.0022960245833125157,,,,,,,
763,0.7224187608653853,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
364,0.7223678539516997,1,rf,maccs_167,esm2_3B,True,all_fragments,True,True,True,True,False,,,,,,,,none,9.0,500.0,,,,
949,0.7223170386203057,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
861,0.7218360115100568,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
834,0.7214176464673618,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
979,0.7213719659009453,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
904,0.721113414975395,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
896,0.7211119681185324,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
517,0.721093576540137,1,rf,morgan_1024_r2,esm2_8M,True,linker_only,False,True,False,False,True,,,,,,,,10,2.0,100.0,,,,
319,0.7210313311948714,1,rf,rdkit_200,prot_t5_xl,False,warhead_only,True,False,False,True,False,,,,,,,,15,3.0,200.0,,,,
870,0.7207574292273846,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
805,0.7203057478243833,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
365,0.7203022004503222,1,mlp,morgan_1024_r2,esm2_650M,True,linker_only,False,False,False,True,True,,,32.0,0.47051053117928926,128.0,3.0,0.002280220450541609,,,,,,,
771,0.7202327445307138,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
864,0.7201634970607141,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
897,0.7201023542238766,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,4.0,500.0,,,,
772,0.7199382594115253,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,3.0,500.0,,,,
982,0.7196669993112006,1,rf,chemberta,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,15,5.0,500.0,,,,
